from,to,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,label
757158,4071194,85,285,929,0,1014,285,1
3509903,851054,1530,2,509445,0,510975,2,1
3361377,523922,4841,1,761793,0,766634,1,1
4586549,1107028,68,36,497,0,565,36,1
3941858,2515620,202,3,5760,0,5962,3,1
792037,3799667,57,1,16445,0,16502,1,1
1937293,2470519,434,3,16761,0,17195,3,1
3280389,2246325,1101,1,411419,0,412520,1,1
2342664,2745833,1181,76,26502,0,27683,76,1
544230,682905,1532,90,60768,0,62300,90,1
3941858,2066190,202,37,5760,0,5962,37,1
805360,2528431,1514,71,119306,0,120820,71,1
435003,98067,92,597,1730,0,1822,597,1
1276253,772410,407,1,46534,0,46941,1,1
3509903,1050353,1530,2,509445,0,510975,2,1
3783912,3952082,53,19,392,0,445,19,1
3361377,4729837,4841,1,761793,0,766634,1,1
4360960,4234688,1642,32,110084,0,111726,32,1
3914135,2806447,2152,27,60084,0,62236,27,1
60980,3888199,649,6,20708,0,21357,6,1
3914135,2188741,2152,21,60084,0,62236,21,1
2887240,3648009,1143,9,118405,0,119548,9,1
4191410,894086,1590,30,96434,0,98024,30,1
2343253,3781323,1882,2,86401,0,88283,2,1
2947429,3509463,19,1,892,0,911,1,1
4113414,3995038,403,73,3521,0,3924,73,1
1192480,2911826,397,1,20737,0,21134,1,1
1984622,632997,145,2,20659,0,20804,2,1
3509903,1912300,1530,1,509445,0,510975,1,1
593740,1131368,1107,40,62807,0,63914,40,1
1533314,3237572,361,209,6007,0,6368,209,1
3509903,2427382,1530,1,509445,0,510975,1,1
2285106,2380347,21,40,176,0,197,40,1
2827436,4413097,882,3,271525,0,272407,3,1
3633019,3755898,746,36,32317,0,33063,36,1
2457029,3657487,77,40,10427,0,10504,40,1
3638272,4746799,2022,1,370904,0,372926,1,1
1276253,2225212,407,10,46534,0,46941,10,1
522588,314065,496,30,20091,0,20587,30,1
907654,1143375,798,44,24575,0,25373,44,1
2107861,2785563,535,1,25743,0,26278,1,1
4850321,3429945,113,17,988,0,1101,17,1
1973082,4022252,1036,76,18915,0,19951,76,1
1654099,3063631,1180,26,26347,0,27527,26,1
957197,2841746,614,3,37109,0,37723,3,1
871388,2708398,144,430,1422,0,1566,430,1
2088912,4651606,64,73,1178,0,1242,73,1
1103332,3212031,732,54,59415,0,60147,54,1
4385783,1982268,290,195,10995,0,11285,195,1
256934,779224,287,52,11635,0,11922,52,1
427805,968471,483,3,156906,0,157389,3,1
1741661,2669207,31,46,226,0,257,46,1
3361377,1500921,4841,2,761793,0,766634,2,1
3873768,3784684,449,86,35424,0,35873,86,1
4746749,3523016,283,16,3968,0,4251,16,1
1497278,3187472,1869,11,35111,0,36980,11,1
2267633,2907692,422,132,13247,0,13669,132,1
2326007,1131674,94,6,3295,0,3389,6,1
519175,963684,173,167,7221,0,7394,167,1
2343253,101135,1882,3,86401,0,88283,3,1
2827436,1756143,882,1,271525,0,272407,1,1
4727207,3462093,925,18,84581,0,85506,18,1
4302921,1808817,509,29,13289,0,13798,29,1
3764177,4424186,1036,73,64563,0,65599,73,1
2277070,428321,751,7,4932,0,5683,7,1
2981537,2081870,1252,31,118718,0,119970,31,1
544230,3594720,1532,12,60768,0,62300,12,1
1234540,3454046,1071,30,75251,0,76322,30,1
1503116,3749654,415,84,37079,0,37494,84,1
3115867,1913282,1350,1,61232,0,62582,1,1
4140279,2215833,337,1,49384,0,49721,1,1
1927211,3090837,1668,66,113322,0,114990,66,1
1814709,3600982,316,61,5746,0,6062,61,1
1331940,3778992,802,40,32617,0,33419,40,1
4782707,1918947,513,48,31665,0,32178,48,1
3836080,2637062,1197,194,59457,0,60654,194,1
3764177,27599,1036,4,64563,0,65599,4,1
2260014,432574,2466,7,98622,0,101088,7,1
2687552,2121755,238,78,25574,0,25812,78,1
458096,1941093,239,168,1048,729,1287,897,1
4209323,587942,1630,31,89460,0,91090,31,1
3361377,3187485,4841,1,761793,0,766634,1,1
4788253,4544411,364,57,3550,0,3914,57,1
1927211,2169943,1668,39,113322,0,114990,39,1
4467395,2290451,2084,84,14574,493,16658,577,1
3638272,3798894,2022,2,370904,0,372926,2,1
483251,3907529,154,2,5257,0,5411,2,1
3549674,193108,602,34,38542,0,39144,34,1
3361377,2410471,4841,2,761793,0,766634,2,1
3509903,3599754,1530,1,509445,0,510975,1,1
471706,4658637,794,2,65616,0,66410,2,1
4721617,2845304,307,155,12885,0,13192,155,1
515290,1457370,285,27,34080,0,34365,27,1
3230621,1632616,355,218,1149,1963,1504,2181,1
3509903,559056,1530,4,509445,0,510975,4,1
1056518,829576,659,56,3945,0,4604,56,1
2261139,740630,2014,35,42851,0,44865,35,1
2851109,3409122,450,1,98552,0,99002,1,1
1063358,377091,1350,4,63494,0,64844,4,1
3981429,2926976,208,86,1911,0,2119,86,1
2772113,3743032,792,20,42907,0,43699,20,1
3638272,1457073,2022,55,370904,0,372926,55,1
2981537,4594019,1252,1,118718,0,119970,1,1
1462439,838588,777,15,5849,0,6626,15,1
2032442,4039578,109,14,10458,0,10567,14,1
3361377,755760,4841,2,761793,0,766634,2,1
2307868,2770026,1131,8,38777,0,39908,8,1
354904,3332920,3193,3,105780,0,108973,3,1
1031334,2820227,459,105,16840,0,17299,105,1
427805,2553311,483,1,156906,0,157389,1,1
2885394,2167886,174,98,3481,0,3655,98,1
4494033,2442457,98,343,852,0,950,343,1
4653271,1626288,43,61,591,0,634,61,1
3911176,4561972,13,237,665,0,678,237,1
4004184,4684198,202,22,266,0,468,22,1
4338728,678341,18,10,182,0,200,10,1
3943091,4813821,53,1,10283,0,10336,1,1
4641044,275127,300,2,1842,0,2142,2,1
354904,4471290,3193,9,105780,0,108973,9,1
2629743,3101239,169,125,527,1614,696,1739,1
1519747,218698,94,43,364,99,458,142,1
2502456,178430,719,1,50725,0,51444,1,1
3175944,1524867,324,10,7415,0,7739,10,1
2058931,3520813,6,1,220,0,226,1,1
4238001,2988763,869,132,61161,0,62030,132,1
902876,3756997,63,211,243,0,306,211,1
3120890,1733655,141,64,1294,0,1435,64,1
431086,3202886,619,3,14910,0,15529,3,1
1878924,959338,85,7,2012,0,2097,7,1
1533546,4549396,703,30,22095,0,22798,30,1
2631746,182852,80,12,420,23,500,35,1
2261139,4304583,2014,1,42851,0,44865,1,1
3764177,3339556,1036,638,64563,0,65599,638,1
3115867,3446585,1350,10,61232,0,62582,10,1
1939936,1274978,26,91,130,0,156,91,1
2314575,2579149,444,87,1353,610,1797,697,1
3387987,1050520,268,33,19035,0,19303,33,1
2516076,893768,1455,13,77782,0,79237,13,1
805360,3820506,1514,31,119306,0,120820,31,1
4509843,1322804,132,1,3138,0,3270,1,1
1125432,4058334,298,59,2434,0,2732,59,1
595757,2987062,340,257,26738,0,27078,257,1
2428341,4380630,826,92,10151,0,10977,92,1
2169693,713354,194,45,7674,0,7868,45,1
4678614,2289338,452,115,16881,0,17333,115,1
2960143,2450783,8,3,192,0,200,3,1
427805,1503695,483,1,156906,0,157389,1,1
1431048,3781976,88,1,396,0,484,1,1
1139873,1960618,670,135,10236,0,10906,135,1
2502456,509911,719,51,50725,0,51444,51,1
3361377,4414278,4841,1,761793,0,766634,1,1
892512,3298654,1505,3,11757,0,13262,3,1
530200,3051828,2035,7,62809,0,64844,7,1
2260014,3003182,2466,2,98622,0,101088,2,1
3235479,4092674,999,26,66486,0,67485,26,1
4219479,1291255,158,79,4945,0,5103,79,1
1880135,1476324,810,46,71924,0,72734,46,1
3509903,3838490,1530,2,509445,0,510975,2,1
1537492,4154464,175,2,6621,0,6796,2,1
1212419,3132939,52,1196,695,481,747,1677,1
593740,4429800,1107,50,62807,0,63914,50,1
2147720,2079597,1608,19,78786,0,80394,19,1
4208653,1444979,1820,68,21104,0,22924,68,1
30224,687900,120,131,4175,0,4295,131,1
2751572,3042223,481,41,44036,0,44517,41,1
4492248,1174043,237,96,17127,0,17364,96,1
3509903,3415865,1530,2,509445,0,510975,2,1
755739,46,1117,304,58043,0,59160,304,1
1466684,4755188,13,75,112,1893,125,1968,1
427805,2878685,483,1,156906,0,157389,1,1
4642569,1365011,872,33,27586,0,28458,33,1
961349,1999945,154,89,5849,0,6003,89,1
427805,3605222,483,1,156906,0,157389,1,1
1601507,3978844,129,3,6006,0,6135,3,1
3632293,1978298,570,33,21294,0,21864,33,1
4657972,1294554,213,5,798,0,1011,5,1
2624450,4581495,97,922,836,0,933,922,1
4547438,3140345,1291,39,25237,0,26528,39,1
4360799,754981,910,50,10476,0,11386,50,1
2940588,2813941,554,405,9477,0,10031,405,1
3687184,4365109,8,103,170,0,178,103,1
4249273,1728720,225,25,3063,0,3288,25,1
1787075,1978125,894,64,28305,0,29199,64,1
2513691,2105014,244,26,17485,0,17729,26,1
4528103,1330371,268,190,14258,0,14526,190,1
3676295,3752521,374,1,70881,0,71255,1,1
1927211,2806548,1668,72,113322,0,114990,72,1
2655966,3972395,81,88,2804,0,2885,88,1
3721550,2797356,188,43,14527,0,14715,43,1
4479581,2782120,601,15,19545,0,20146,15,1
2755798,3830356,494,20,24862,0,25356,20,1
1875,557794,656,48,61388,0,62044,48,1
3361377,3170417,4841,1,761793,0,766634,1,1
3257465,1723473,541,32,27614,0,28155,32,1
2307868,3027186,1131,1,38777,0,39908,1,1
361783,3132680,54,84,516,91,570,175,1
3079649,3262407,549,66,2116,0,2665,66,1
276216,1517588,312,180,12600,0,12912,180,1
3112136,19422,406,105,41366,0,41772,105,1
1613202,423460,566,47,8639,0,9205,47,1
333887,1058176,15,1,3610,0,3625,1,1
1471685,3609279,1681,22,25550,0,27231,22,1
4183784,1810898,931,4,59894,0,60825,4,1
3280389,2812217,1101,24,411419,0,412520,24,1
2133068,3864365,47,49,514,0,561,49,1
4642913,3048649,182,26,1183,0,1365,26,1
3065808,4567106,1235,102,82317,0,83552,102,1
3280389,2796847,1101,1,411419,0,412520,1,1
4087774,4483330,578,155,10107,0,10685,155,1
4552182,4503264,372,4,1146,0,1518,4,1
1927211,3949473,1668,64,113322,0,114990,64,1
1913445,4449532,564,26,47943,0,48507,26,1
4777191,2685158,86,6,3938,0,4024,6,1
3872736,4739905,258,241,12660,0,12918,241,1
1741347,3256180,106,44,1850,173,1956,217,1
3361377,1833757,4841,10,761793,0,766634,10,1
2516076,4045807,1455,84,77782,0,79237,84,1
2198488,4077963,37,15,2593,0,2630,15,1
1120955,1886211,13,1,989,0,1002,1,1
1999174,4862900,493,147,2435,0,2928,147,1
1274046,1012912,613,311,2455,0,3068,311,1
2951816,892512,211,1505,287,11757,498,13262,1
4360960,243626,1642,3,110084,0,111726,3,1
2971288,3907944,16,25,455,0,471,25,1
2985909,3124556,706,108,43348,0,44054,108,1
2994739,612025,15,203,121,3465,136,3668,1
2498087,2307130,1630,136,32582,0,34212,136,1
2793437,3400978,582,15,25447,0,26029,15,1
2120140,4825311,453,37,6305,0,6758,37,1
1516853,130039,426,4,10168,0,10594,4,1
2314038,1302592,456,38,16347,0,16803,38,1
2516076,4388881,1455,32,77782,0,79237,32,1
3702662,218222,1,38,3,34,4,72,1
567662,566708,172,31,1626,0,1798,31,1
1221958,763982,51,16,1736,0,1787,16,1
2960291,3258782,66,24,1664,0,1730,24,1
1539837,2455038,1127,63,62979,0,64106,63,1
4678614,4366656,452,174,16881,0,17333,174,1
3140664,3152713,268,30,16099,0,16367,30,1
753076,3876737,100,2951,305,1921,405,4872,1
4220190,1432027,320,120,15994,0,16314,120,1
2326007,1159243,94,1,3295,0,3389,1,1
846208,1176609,600,514,17288,0,17888,514,1
2041371,4228143,211,713,2804,0,3015,713,1
572390,3716086,91,11,3173,0,3264,11,1
2887240,2946681,1143,3,118405,0,119548,3,1
4416945,1989917,417,37,33228,0,33645,37,1
4233503,3440799,224,127,7867,0,8091,127,1
2457029,3576455,77,11,10427,0,10504,11,1
2108878,2064527,78,24,4399,0,4477,24,1
3742930,2755106,410,1,22242,0,22652,1,1
593740,1332079,1107,2,62807,0,63914,2,1
3454888,2586794,162,9,7886,0,8048,9,1
4649206,4712237,566,47,31367,0,31933,47,1
2464401,2140745,577,156,23681,0,24258,156,1
2827436,2567830,882,13,271525,0,272407,13,1
3651179,1867607,1752,17,2979,0,4731,17,1
1927780,2077497,420,60,6230,0,6650,60,1
748019,1060907,675,7,18480,0,19155,7,1
1928928,409634,169,9,5084,0,5253,9,1
2985909,965597,706,48,43348,0,44054,48,1
1880135,4520375,810,37,71924,0,72734,37,1
2957859,2274870,190,742,4518,0,4708,742,1
386424,1557641,131,55,7871,0,8002,55,1
211450,521632,9,79,227,0,236,79,1
3509903,1875996,1530,1,509445,0,510975,1,1
2436781,2381935,689,14,9972,0,10661,14,1
3116723,2014006,194,690,4798,0,4992,690,1
195401,4499653,65,224,286,289,351,513,1
1966548,3535197,208,2,53149,0,53357,2,1
2781817,4767957,704,94,24613,0,25317,94,1
1471685,1959917,1681,11,25550,0,27231,11,1
4183784,2800126,931,41,59894,0,60825,41,1
4087774,250177,578,330,10107,3969,10685,4299,1
3676295,3628857,374,1,70881,0,71255,1,1
3836080,2754375,1197,53,59457,0,60654,53,1
3065808,4125252,1235,42,82317,0,83552,42,1
3873768,980902,449,50,35424,0,35873,50,1
3449530,2280112,717,9,73648,0,74365,9,1
3431613,3669471,234,222,1959,0,2193,222,1
2961801,1855226,1483,66,101962,0,103445,66,1
1588330,4279396,694,9,10280,0,10974,9,1
1880135,2093289,810,24,71924,0,72734,24,1
4534401,273812,103,79,4125,0,4228,79,1
1285213,1137419,21,69,300,310,321,379,1
1250021,2174627,4637,4,85913,0,90550,4,1
3361377,393137,4841,1,761793,0,766634,1,1
3914135,2734190,2152,64,60084,0,62236,64,1
3070589,3250452,280,5,4483,0,4763,5,1
4754959,2045452,159,14,183,0,342,14,1
427805,2139326,483,1,156906,0,157389,1,1
1301815,1575618,752,81,48944,0,49696,81,1
3016810,597757,164,78,4329,0,4493,78,1
4653941,791590,951,4,45883,0,46834,4,1
3873768,4351511,449,217,35424,0,35873,217,1
1493489,183515,523,110,17512,0,18035,110,1
4629176,3187249,2058,65,9211,0,11269,65,1
3525425,4398291,81,14,2773,144,2854,158,1
3992144,2019123,402,33,23683,0,24085,33,1
1580988,3390582,2821,1,400133,0,402954,1,1
3314795,1801341,14,83,52,85,66,168,1
3361377,1983998,4841,2,761793,0,766634,2,1
615890,1237666,239,105,2229,0,2468,105,1
2981537,985999,1252,1,118718,0,119970,1,1
1520840,3865553,155,20,2950,0,3105,20,1
1301815,1522231,752,21,48944,0,49696,21,1
4678614,1072474,452,13,16881,0,17333,13,1
2308819,2193501,141,497,5491,0,5632,497,1
711442,4319857,300,22,999,0,1299,22,1
1580988,559975,2821,2,400133,0,402954,2,1
1580988,2753866,2821,2,400133,0,402954,2,1
781211,2171690,976,520,51781,0,52757,520,1
196521,4684467,1176,4,11269,0,12445,4,1
3638272,4083675,2022,1,370904,0,372926,1,1
3361377,2536764,4841,5,761793,0,766634,5,1
1029490,3430312,67,10,290,0,357,10,1
4313572,3653273,930,4,16971,0,17901,4,1
1913445,3799162,564,46,47943,0,48507,46,1
60980,4437341,649,67,20708,0,21357,67,1
1265022,3178692,4,2,89,0,93,2,1
1541364,1431723,148,247,1256,0,1404,247,1
2101710,3673739,152,1,6934,0,7086,1,1
1654099,3040030,1180,85,26347,0,27527,85,1
4368123,4832355,51,134,653,0,704,134,1
1249967,4299517,207,39,11933,0,12140,39,1
4827810,682084,39,6,528,0,567,6,1
1103332,3054933,732,55,59415,0,60147,55,1
4762204,2793021,2239,80,4518,0,6757,80,1
2206250,4274478,153,159,4857,0,5010,159,1
929513,529104,145,14,4279,0,4424,14,1
3102873,1867368,341,3,15098,0,15439,3,1
2182964,4303743,214,41,6975,0,7189,41,1
4183784,699097,931,11,59894,0,60825,11,1
2343944,1310215,24,4,108,0,132,4,1
6618,3191715,892,103,68849,0,69741,103,1
1179164,1249496,6,1,136,0,142,1,1
1580988,4468867,2821,4,400133,0,402954,4,1
2887240,805184,1143,188,118405,0,119548,188,1
1882506,2026053,94,13,1999,0,2093,13,1
1185502,1001364,197,94,1739,0,1936,94,1
2526256,4133408,59,125,852,0,911,125,1
3361377,1293572,4841,4,761793,0,766634,4,1
4848648,1663828,45,9,640,0,685,9,1
3509903,1728482,1530,1,509445,0,510975,1,1
4751453,1003321,520,35,27570,0,28090,35,1
3638272,3728811,2022,1,370904,0,372926,1,1
2793437,2517496,582,6,25447,0,26029,6,1
1586936,592541,41,132,301,6913,342,7045,1
1324626,2000752,7,1592,234,162,241,1754,1
1717922,2277070,432,751,6340,4932,6772,5683,1
4637792,4563684,430,277,517,1011,947,1288,1
636814,3967931,116,6,9387,0,9503,6,1
2631746,3480548,80,76,420,0,500,76,1
2948092,4134022,412,11,18486,0,18898,11,1
4520526,4154121,33,3,1224,0,1257,3,1
241332,3726885,446,114,2086,0,2532,114,1
4440160,3964857,736,2,20522,0,21258,2,1
2887240,2111158,1143,5,118405,0,119548,5,1
687713,2236554,436,1,47160,0,47596,1,1
3043117,1622116,130,22,2809,0,2939,22,1
3294702,355234,991,24,68888,0,69879,24,1
2981537,354841,1252,1,118718,0,119970,1,1
2147720,1055929,1608,77,78786,0,80394,77,1
2981537,4334982,1252,246,118718,0,119970,246,1
3253453,1526577,194,120,893,0,1087,120,1
3361377,2534008,4841,1,761793,0,766634,1,1
3137585,201238,1196,21,77354,0,78550,21,1
837553,3238644,1249,99,61665,0,62914,99,1
4030633,4687516,168,679,912,0,1080,679,1
3225310,1694606,320,1,10537,0,10857,1,1
1353265,2399627,128,27,6709,0,6837,27,1
4365938,1106044,250,196,10362,0,10612,196,1
3361377,4369731,4841,2,761793,0,766634,2,1
2343253,4154137,1882,4,86401,0,88283,4,1
3671141,1441604,1444,95,48400,0,49844,95,1
2398291,1336325,14,156,324,0,338,156,1
3764177,3174423,1036,35,64563,0,65599,35,1
1357274,3507716,371,38,1887,0,2258,38,1
3361377,4351502,4841,1,761793,0,766634,1,1
2897926,4181044,565,4,25983,0,26548,4,1
2567221,4585339,80,21,677,0,757,21,1
3638272,2436307,2022,1,370904,0,372926,1,1
388875,2208991,112,19,3598,0,3710,19,1
3638272,1320440,2022,43,370904,0,372926,43,1
3280389,1405543,1101,2,411419,0,412520,2,1
3115867,2259641,1350,5,61232,0,62582,5,1
1031334,2386350,459,53,16840,0,17299,53,1
1222244,3485121,52,1,165,0,217,1,1
3936039,1081755,799,30,23884,0,24683,30,1
2529661,2758300,493,96,27309,0,27802,96,1
3257465,231916,541,339,27614,0,28155,339,1
3361377,4063782,4841,7,761793,0,766634,7,1
3361377,3350947,4841,1,761793,0,766634,1,1
792037,471805,57,8,16445,0,16502,8,1
507060,1133573,191,79,6141,0,6332,79,1
1818152,2089023,20,1,1167,0,1187,1,1
302204,686941,366,1,3449,0,3815,1,1
4488849,3010798,136,64,4704,0,4840,64,1
3189108,739530,421,19,6767,0,7188,19,1
3638272,2807632,2022,2,370904,0,372926,2,1
2148937,4864264,672,1,47361,0,48033,1,1
3914135,209264,2152,17,60084,0,62236,17,1
4624595,3847798,722,21,53368,0,54090,21,1
354904,2252534,3193,25,105780,0,108973,25,1
4140279,3025470,337,4,49384,0,49721,4,1
765601,4862882,1485,127,101510,0,102995,127,1
151330,1394802,132,11,909,0,1041,11,1
4440160,1736841,736,269,20522,0,21258,269,1
3137585,3098709,1196,115,77354,0,78550,115,1
3561502,994460,1144,175,68800,0,69944,175,1
3438576,1396389,3424,1,137753,0,141177,1,1
3638272,4093780,2022,1,370904,0,372926,1,1
4683224,1808473,35,78,233,0,268,78,1
2763282,1988547,321,2,10936,0,11257,2,1
517189,4312851,115,180,1511,0,1626,180,1
4525011,1945227,172,17,6076,0,6248,17,1
4653941,2579133,951,57,45883,0,46834,57,1
3361377,2544712,4841,13,761793,0,766634,13,1
3765475,4042120,873,2,107914,0,108787,2,1
1927211,2261723,1668,43,113322,0,114990,43,1
3561502,4852609,1144,30,68800,0,69944,30,1
4708541,2806758,981,44,15678,0,16659,44,1
1604785,2111848,139,19,1999,0,2138,19,1
1983211,3399374,136,12,1225,0,1361,12,1
4598624,2058861,118,23,2264,0,2382,23,1
3509903,847982,1530,1,509445,0,510975,1,1
253406,1358594,185,4,2002,0,2187,4,1
2528239,2331001,196,27,1630,0,1826,27,1
1398588,1238116,12,2,37,0,49,2,1
2260014,240384,2466,25,98622,0,101088,25,1
3361377,1094951,4841,2,761793,0,766634,2,1
1580988,11360,2821,2,400133,0,402954,2,1
1722543,1427282,62,26,398,0,460,26,1
471706,3064551,794,4,65616,0,66410,4,1
1621606,1522523,559,52,4228,0,4787,52,1
2950311,746672,807,23,85116,0,85923,23,1
4330391,3201344,773,54,32759,0,33532,54,1
2482338,3181246,712,125,24222,1755,24934,1880,1
3361377,964077,4841,2,761793,0,766634,2,1
1063358,4082450,1350,50,63494,0,64844,50,1
3438576,1254801,3424,69,137753,0,141177,69,1
1875,547319,656,76,61388,0,62044,76,1
2687552,3449575,238,4,25574,0,25812,4,1
4314280,2633621,568,92,9552,0,10120,92,1
1580988,2081125,2821,1,400133,0,402954,1,1
2516076,275945,1455,62,77782,0,79237,62,1
1020925,1852061,204,127,3339,0,3543,127,1
2650412,3482083,931,41,29038,0,29969,41,1
446533,2452963,243,246,2507,0,2750,246,1
2938068,2316784,112,99,4178,0,4290,99,1
354904,2960816,3193,208,105780,0,108973,208,1
1135323,2235527,169,1,12240,0,12409,1,1
954784,2562439,567,139,14450,3070,15017,3209,1
196521,64931,1176,15,11269,0,12445,15,1
2617350,3532545,256,7,6547,0,6803,7,1
4327096,1027188,234,48,2944,176,3178,224,1
2405789,3081673,1010,54,93387,0,94397,54,1
1628302,4452,11,1,4819,0,4830,1,1
3361377,2429670,4841,2,761793,0,766634,2,1
2498565,135845,81,86,232,0,313,86,1
3361377,1175507,4841,1,761793,0,766634,1,1
4552666,3481911,341,31,9279,0,9620,31,1
1759632,2825521,98,78,837,0,935,78,1
2295788,3879782,289,93,2710,0,2999,93,1
4417253,4518457,1130,2,68389,0,69519,2,1
4122296,923860,35,20,1071,0,1106,20,1
1580988,3441123,2821,2,400133,0,402954,2,1
3361377,3791091,4841,3,761793,0,766634,3,1
2357953,4339739,35,141,294,0,329,141,1
4104022,1179111,126,1,2390,0,2516,1,1
1117538,4576493,44,679,84,933,128,1612,1
2421038,820381,18,85,928,2091,946,2176,1
2374539,2292592,92,101,3805,0,3897,101,1
3361377,313033,4841,1,761793,0,766634,1,1
80085,267650,75,26,2925,0,3000,26,1
1616492,3872412,310,102,5893,0,6203,102,1
612025,2731232,203,19,3465,0,3668,19,1
3676295,3755434,374,1,70881,0,71255,1,1
2148937,4584783,672,9,47361,0,48033,9,1
844892,2674716,55,43,606,0,661,43,1
752551,1555150,460,85,3526,0,3986,85,1
3992144,3086931,402,597,23683,0,24085,597,1
4062175,2680964,248,80,8522,0,8770,80,1
1654099,4453264,1180,99,26347,0,27527,99,1
4183784,2588509,931,18,59894,0,60825,18,1
3509903,3855520,1530,3,509445,0,510975,3,1
3280389,2488172,1101,3,411419,0,412520,3,1
2861015,4029516,101,2,2097,0,2198,2,1
1887709,3971836,217,3,28983,0,29200,3,1
2147720,4238243,1608,15,78786,0,80394,15,1
593740,3421115,1107,35,62807,0,63914,35,1
3638272,2528843,2022,1,370904,0,372926,1,1
2343253,4862699,1882,1,86401,0,88283,1,1
4731354,2469537,67,38,1999,0,2066,38,1
1927974,2881284,107,24,9317,0,9424,24,1
4423184,2409480,384,1,29809,0,30193,1,1
1031334,4434366,459,40,16840,0,17299,40,1
837553,2827187,1249,23,61665,0,62914,23,1
1937293,2134661,434,97,16761,0,17195,97,1
1887880,1522848,138,1,1279,0,1417,1,1
709709,1277129,166,306,1358,0,1524,306,1
1995984,77893,167,118,3484,0,3651,118,1
3984671,3718057,57,787,263,0,320,787,1
3449530,2323302,717,25,73648,0,74365,25,1
1674952,4061090,84,168,723,0,807,168,1
3361377,2873611,4841,86,761793,0,766634,86,1
1103332,1144168,732,33,59415,0,60147,33,1
4621952,1839097,922,2,5245,0,6167,2,1
1588330,1927780,694,420,10280,6230,10974,6650,1
