from,to,label,in_degree_from,in_degree_to,out_degree_from,out_degree_to,overall_degree_from,overall_degree_to,bi_degree_from,bi_degree_to,in_common_friends,out_common_friends,bi_common_friends,in_total_friends,out_total_friends,bi_total_friends,transitive_friends,preference_attanchment_score,adamic_adar,adamic_adar_out_in
2075015,1829277,1,2664,6,85781,0,88445,6,2530,0,4,0,0,2666,85781,2530,5,530670,0.47645197762776814,0.47645197762776814
3112136,16579,1,406,2,41366,0,41772,2,358,0,0,0,0,408,41366,358,0,83544,0.0,0.0
3094886,4816848,1,675,30,6621,0,7296,30,585,0,7,0,0,698,6621,585,7,218880,0.7707397735699361,0.6767088313958549
4272102,3474677,1,1608,88,104171,0,105779,88,1453,0,66,0,0,1630,104171,1453,64,9308552,6.652669481453219,6.348505616094983
2923257,2673016,1,108,36,3187,0,3295,36,106,0,10,0,0,134,3187,106,10,118620,0.930822853895755,0.930822853895755
765601,3415425,1,1485,132,101510,0,102995,132,1306,0,108,0,0,1509,101510,1306,109,13595340,11.0352847121091,10.693413774337355
4642569,2800247,1,872,115,27586,0,28458,115,827,0,87,0,0,900,27586,827,88,3272670,8.393112541594688,8.393112541594688
417999,2924203,1,173,435,2109,0,2282,435,147,0,78,0,0,530,2109,147,80,992670,9.270935355978333,8.6705566255848
1580988,1012985,1,2821,3,400133,0,402954,3,2471,0,1,0,0,2823,400133,2471,1,1208862,0.13816394665366907,0.13816394665366907
821089,3680619,1,394,379,4820,0,5214,379,375,0,114,0,0,659,4820,375,119,1976106,13.0473396605414,12.560847275762484
3361377,3095792,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
2853969,1853856,1,1051,10,42591,0,43642,10,1009,0,2,0,0,1059,42591,1009,2,436420,0.17957376576880696,0.17957376576880696
1420087,4576364,1,204,9,1781,0,1985,9,188,0,3,0,0,210,1781,188,2,17865,0.3732608109316632,0.24979259712965274
3361377,1089989,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
2456814,2064553,1,16,3,61,0,77,3,11,0,1,0,0,18,61,11,1,231,0.17769497622489946,0.17769497622489946
1436216,4822215,1,1068,33,68770,0,69838,33,1009,0,9,0,0,1092,68770,1009,9,2304654,0.9498039289035999,0.9498039289035999
408965,1907231,1,903,59,38623,0,39526,59,841,0,44,0,0,918,38623,841,45,2332034,4.437335381807128,4.334859607845901
3361377,1347157,1,4841,2,761793,0,766634,2,3977,0,1,0,0,4842,761793,3977,1,1533268,0.10654006057515969,0.10654006057515969
781211,1004661,1,976,86,51781,0,52757,86,931,0,59,0,0,1003,51781,931,60,4537102,5.884988306493671,5.794733478284524
4801471,1906376,1,585,28,17979,0,18564,28,558,0,10,0,0,603,17979,558,10,519792,1.0035588530298667,1.0035588530298667
4674575,3406529,1,273,24,4000,0,4273,24,242,0,11,0,0,286,4000,242,14,102552,2.081503832765251,1.9041360315380034
3916976,3027238,1,188,89,6098,0,6286,89,175,0,27,0,0,250,6098,175,25,559454,2.6447857323967936,2.3817032569472247
4011264,3948328,1,1360,5,116777,0,118137,5,1339,0,3,0,0,1362,116777,1339,3,590685,0.27329399924424624,0.27329399924424624
4209323,4787225,1,1630,142,89460,0,91090,142,1616,0,103,0,0,1669,89460,1616,103,12934780,10.414730149835835,10.414730149835835
3082104,3820650,1,47,1,4343,0,4390,1,46,0,0,0,0,48,4343,46,0,4390,0.0,0.0
1147991,1098252,1,21,216,53,596,74,812,15,137,4,4,3,233,645,149,4,60088,1.1342085656420895,0.61071456930416
4304056,3420434,1,164,157,12698,0,12862,157,159,0,66,0,0,255,12698,159,67,2019334,6.479100146435969,6.2846237766099975
2516076,1210381,1,1455,19,77782,0,79237,19,1393,0,13,0,0,1461,77782,1393,13,1505503,1.3321161664715204,1.3321161664715204
1250021,1840132,1,4637,4,85913,0,90550,4,3034,0,1,0,0,4640,85913,3034,1,362200,0.10931685697719552,0.10931685697719552
3361377,2370429,1,4841,6,761793,0,766634,6,3977,0,5,0,0,4842,761793,3977,5,4599804,0.47899540178812033,0.47899540178812033
4183784,4779968,1,931,160,59894,0,60825,160,909,0,117,0,0,974,59894,909,114,9732000,11.891601961636535,11.576112882226319
1400646,1790151,1,80,87,1995,591,2075,678,73,69,35,170,28,132,2416,114,61,1406850,45.615926182095706,9.884395436239949
805360,3054085,1,1514,29,119306,0,120820,29,1493,0,27,0,0,1516,119306,1493,27,3503780,2.4678507381072,2.4678507381072
1580988,242176,1,2821,2,400133,0,402954,2,2471,0,0,0,0,2823,400133,2471,0,805908,0.0,0.0
4436276,4186985,1,67,204,1169,0,1236,204,57,0,7,0,0,264,1169,57,13,252144,1.4891120517478695,1.4891120517478695
1493489,4312084,1,523,127,17512,0,18035,127,511,0,45,0,0,605,17512,511,46,2290445,4.877722694576084,4.877722694576084
3291145,1695095,1,105,90,4218,0,4323,90,99,0,80,0,0,115,4218,99,80,389070,9.778585594906858,9.183590340583809
4417253,2254404,1,1130,70,68389,0,69519,70,1099,0,60,0,0,1140,68389,1099,62,4866330,5.965361265227127,5.965361265227127
3873768,506368,1,449,187,35424,0,35873,187,433,0,113,0,0,523,35424,433,113,6708251,10.996903607122926,10.907237963968592
2343253,4308341,1,1882,11,86401,0,88283,11,978,0,3,0,0,1890,86401,978,1,971113,0.2741063538909458,0.07607990126022486
3509903,4719870,1,1530,2,509445,0,510975,2,1285,0,1,0,0,1531,509445,1285,1,1021950,0.10516312489616823,0.10516312489616823
18228,4338673,1,122,150,3947,0,4069,150,106,0,85,0,0,187,3947,106,77,610350,9.847196700740025,8.719545854359689
3756233,1875,1,40,656,1481,61388,1521,62044,36,632,13,524,13,683,62345,655,25,94368924,109.27521754207638,2.5450631110086506
2406672,2488421,1,22,1,1754,0,1776,1,22,0,0,0,0,23,1754,22,0,1776,0.0,0.0
4525011,3081155,1,172,10,6076,0,6248,10,166,0,2,0,0,180,6076,166,2,62480,0.21748064703082615,0.21748064703082615
4295952,4054045,1,808,288,57369,0,58177,288,802,0,206,0,0,890,57369,802,206,16754976,21.185261572680655,21.078397010615877
3449530,3412149,1,717,36,73648,0,74365,36,654,0,26,0,0,727,73648,654,28,2677140,2.788659322664414,2.788659322664414
821089,2060907,1,394,20,4820,0,5214,20,375,0,12,0,0,402,4820,375,16,104280,2.061585739342633,2.061585739342633
4209323,1886007,1,1630,24,89460,0,91090,24,1616,0,21,0,0,1633,89460,1616,21,2186160,1.9241493830428216,1.9241493830428216
3361380,97882,1,342,1,2750,0,3092,1,26,0,0,0,0,343,2750,26,0,3092,0.0,0.0
2772113,4493580,1,792,96,42907,0,43699,96,779,0,73,0,0,815,42907,779,74,4195104,7.382369900173028,7.277463192446826
1534362,4168321,1,1531,8,105859,0,107390,8,1321,0,6,0,0,1533,105859,1321,6,859120,0.5922766356339637,0.5147967626590714
1523725,1955889,1,205,183,580,321,785,504,109,68,50,51,20,338,850,157,42,395640,10.836552129608672,5.022965058678825
3361377,1156264,1,4841,78,761793,0,766634,78,3977,0,40,0,0,4879,761793,3977,44,59797452,4.404072820138951,4.299898962083668
2527938,1805660,1,34,103,286,1625,320,1728,29,60,2,13,1,135,1898,88,1,552960,2.569767437624575,0.09245003628821534
823355,1181600,1,17,2,277,0,294,2,12,0,0,0,0,19,277,12,0,588,0.0,0.0
1907524,4213095,1,39,3,651,0,690,3,26,0,0,0,0,42,651,26,0,2070,0.0,0.0
2981537,1804749,1,1252,2,118718,0,119970,2,621,0,1,0,0,1253,118718,621,1,239940,0.13920072335145114,0.13920072335145114
4238001,235979,1,869,4,61161,0,62030,4,861,0,1,0,0,872,61161,861,1,248120,0.11478069544699432,0.11478069544699432
4191410,977156,1,1590,82,96434,0,98024,82,1568,0,68,0,0,1604,96434,1568,69,8037968,6.681505512425677,6.681505512425677
2343253,2912755,1,1882,3,86401,0,88283,3,978,0,0,0,0,1885,86401,978,0,264849,0.0,0.0
1471685,4616574,1,1681,2,25550,0,27231,2,1569,0,1,0,0,1682,25550,1569,1,54462,0.13700278932317053,0.13700278932317053
635909,613546,1,179,2,6949,0,7128,2,179,0,0,0,0,181,6949,179,0,14256,0.0,0.0
745588,2311001,1,55,42,679,0,734,42,35,0,0,0,0,97,679,35,0,30828,0.0,0.0
1927211,4258747,1,1668,103,113322,0,114990,103,1636,0,82,0,0,1689,113322,1636,77,11843970,8.455164627849587,7.799596213959405
636814,236065,1,116,3,9387,0,9503,3,113,0,1,0,0,118,9387,113,2,28509,0.18194252729664528,0.18194252729664528
1234540,1105124,1,1071,6,75251,0,76322,6,1040,0,2,0,0,1075,75251,1040,2,457932,0.17142805732496047,0.17142805732496047
3361377,4567219,1,4841,2,761793,0,766634,2,3977,0,0,0,0,4843,761793,3977,0,1533268,0.0,0.0
1723506,3022409,1,733,3,21835,0,22568,3,714,0,2,0,0,734,21835,714,2,67704,0.2148603568760685,0.2148603568760685
3721550,4290363,1,188,29,14527,0,14715,29,175,0,17,0,0,200,14527,175,17,426735,1.6048467459869844,1.6048467459869844
713414,1335474,1,106,1,213,0,319,1,60,0,0,0,0,107,213,60,0,319,0.0,0.0
3235479,2803178,1,999,29,66486,0,67485,29,920,0,21,0,0,1007,66486,920,21,1957065,2.2311948521548786,2.123857376478602
3769160,2485817,1,156,64,1054,0,1210,64,151,0,12,0,0,208,1054,151,12,77440,1.1760672694158305,1.1760672694158305
2841785,76809,1,16,1,149,0,165,1,13,0,0,0,0,17,149,13,0,165,0.0,0.0
4443577,3174667,1,509,332,11936,0,12445,332,505,0,117,0,0,724,11936,505,117,4131740,12.429406866961147,12.429406866961147
3683235,4715368,1,311,12,23110,0,23421,12,95,0,0,0,0,323,23110,95,0,281052,0.0,0.0
4313572,498653,1,930,1,16971,0,17901,1,889,0,0,0,0,931,16971,889,0,17901,0.0,0.0
3742930,1509395,1,410,69,22242,0,22652,69,407,0,39,0,0,440,22242,407,39,1562988,3.5276482488362126,3.5276482488362126
3147764,3998986,1,25,303,299,0,324,303,19,0,7,0,0,321,299,19,5,98172,0.9932006411015566,0.5706497149286432
1546845,1692940,1,60,7,278,85,338,92,49,6,0,1,0,67,362,55,0,31096,0.1768036506147358,0.0
2827436,3697800,1,882,1,271525,0,272407,1,599,0,0,0,0,883,271525,599,0,272407,0.0,0.0
2281149,4610459,1,282,27,28082,0,28364,27,278,0,20,0,0,289,28082,278,21,765828,1.9972499695256751,1.9972499695256751
311390,3934648,1,281,63,428,0,709,63,153,0,35,0,0,309,428,153,32,44667,5.616620462840343,5.097393881738653
4272102,2033249,1,1608,28,104171,0,105779,28,1453,0,24,0,0,1612,104171,1453,23,2961812,2.2818075329585636,2.1824176707720118
1580988,3324431,1,2821,2,400133,0,402954,2,2471,0,1,0,0,2822,400133,2471,1,805908,0.07607990126022486,0.07607990126022486
1966548,4365418,1,208,55,53149,0,53357,55,179,0,16,0,0,247,53149,179,17,2934635,1.720600685284813,1.6194972232559188
4236325,4723586,1,372,10,6103,0,6475,10,361,0,2,0,0,380,6103,361,3,64750,0.32667635379308746,0.32667635379308746
2343253,2131134,1,1882,1,86401,0,88283,1,978,0,0,0,0,1883,86401,978,0,88283,0.0,0.0
4423184,961669,1,384,67,29809,0,30193,67,296,0,34,0,0,417,29809,296,45,2022931,4.22532691284185,4.22532691284185
225198,3074807,1,36,168,111,0,147,168,14,0,9,0,0,195,111,14,5,24696,1.493078663650504,0.8226325312103719
3438576,3593315,1,3424,37,137753,0,141177,37,3151,0,30,0,0,3431,137753,3151,32,5223549,3.3108599215864305,3.210179473661183
1580988,2566862,1,2821,1,400133,0,402954,1,2471,0,0,0,0,2822,400133,2471,0,402954,0.0,0.0
4408344,4506427,1,8,11,1042,0,1050,11,7,0,0,0,0,19,1042,7,0,11550,0.0,0.0
1769943,2143195,1,553,91,7901,0,8454,91,543,0,46,0,0,598,7901,543,52,769314,5.209327038484073,5.00957130984705
3280389,4416278,1,1101,1,411419,0,412520,1,400,0,0,0,0,1102,411419,400,0,412520,0.0,0.0
805360,112416,1,1514,14,119306,0,120820,14,1493,0,10,0,0,1518,119306,1493,11,1691480,1.0071451388031154,1.0071451388031154
4254737,2946905,1,574,97,1945,0,2519,97,278,0,5,0,0,666,1945,278,2,244343,0.542288159613004,0.19524763880668433
405955,2696362,1,109,8,6949,0,7058,8,103,0,0,0,0,117,6949,103,0,56464,0.0,0.0
4417253,664098,1,1130,19,68389,0,69519,19,1099,0,18,0,0,1131,68389,1099,18,1320861,1.6813750819328352,1.6813750819328352
4010500,2204112,1,67,109,600,87,667,196,49,20,0,5,0,176,682,69,5,130732,1.200675176381505,0.6549384372668785
3361377,3228974,1,4841,2,761793,0,766634,2,3977,0,0,0,0,4843,761793,3977,0,1533268,0.0,0.0
3362545,2642580,1,297,141,947,0,1244,141,109,0,13,0,0,425,947,109,9,175404,1.4612951845996978,0.912954664753333
2981537,452920,1,1252,2,118718,0,119970,2,621,0,0,0,0,1254,118718,621,0,239940,0.0,0.0
2950311,910252,1,807,85,85116,0,85923,85,749,0,70,0,0,822,85116,749,70,7303455,6.748484735534018,6.660689472582518
2961801,802,1,1483,27,101962,0,103445,27,1473,0,22,0,0,1488,101962,1473,23,2793015,2.088840653577981,2.088840653577981
3280389,3370196,1,1101,1,411419,0,412520,1,400,0,0,0,0,1102,411419,400,0,412520,0.0,0.0
2827436,3658536,1,882,1,271525,0,272407,1,599,0,0,0,0,883,271525,599,0,272407,0.0,0.0
2092359,4320128,1,421,19,26936,0,27357,19,276,0,9,0,0,431,26936,276,9,519783,0.9148985939165772,0.8242057081367484
4183784,1018146,1,931,100,59894,0,60825,100,909,0,86,0,0,945,59894,909,86,6082500,8.151453185817868,8.151453185817868
1693361,115833,1,42,4,2151,0,2193,4,33,0,0,0,0,46,2151,33,0,8772,0.0,0.0
2260014,4380003,1,2466,11,98622,0,101088,11,2337,0,6,0,0,2471,98622,2337,6,1111968,0.5576323707620321,0.5576323707620321
1294660,3187537,1,48,51,600,161,648,212,33,8,4,17,0,95,744,41,4,137376,5.281427532412958,0.6079592160932211
2887240,4248388,1,1143,1,118405,0,119548,1,825,0,0,0,0,1144,118405,825,0,119548,0.0,0.0
4807996,2816575,1,90,83,1796,0,1886,83,87,0,29,0,0,144,1796,87,32,156538,3.2170883630178944,3.1279359052294504
1821227,4694982,1,43,1,461,0,504,1,21,0,0,0,0,44,461,21,0,504,0.0,0.0
1503116,4816878,1,415,64,37079,0,37494,64,396,0,44,0,0,435,37079,396,44,2399616,4.2502330471718635,4.138411909192909
3509903,3390379,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
3638272,3493950,1,2022,1,370904,0,372926,1,1255,0,0,0,0,2023,370904,1255,0,372926,0.0,0.0
1331940,3911360,1,802,85,32617,0,33419,85,740,0,61,0,0,826,32617,740,60,2840615,6.503450489559582,6.308504435298061
2314038,43111,1,456,15,16347,0,16803,15,429,0,4,0,0,467,16347,429,5,252045,0.46124064380756935,0.46124064380756935
1086912,3064294,1,907,281,33396,0,34303,281,705,0,116,0,0,1072,33396,705,131,9639143,13.99946550031217,13.23080532821056
6618,1619006,1,892,44,68849,0,69741,44,850,0,32,0,0,904,68849,850,33,3068604,2.99948036351282,2.99948036351282
3943091,1977546,1,53,2,10283,0,10336,2,9,0,0,0,0,55,10283,9,1,20672,0.07733928142848752,0.07733928142848752
3361377,3443823,1,4841,1,761793,0,766634,1,3977,0,0,0,0,4842,761793,3977,0,766634,0.0,0.0
2770509,3872420,1,798,442,316,79,1114,521,270,28,245,11,9,995,384,289,68,580394,37.945574020309344,10.081392004559131
176882,1118217,1,3,3,35,0,38,3,3,0,1,0,0,5,35,3,1,114,0.07380201915254651,0.07380201915254651
3143946,3472449,1,172,16,936,0,1108,16,131,0,4,0,0,184,936,131,4,17728,0.6826261977962406,0.6826261977962406
3509903,1113258,1,1530,5,509445,0,510975,5,1285,0,1,0,0,1534,509445,1285,2,2554875,0.18859153696314085,0.18859153696314085
258641,3160057,1,119,2358,1182,187,1301,2545,97,36,20,12,1,2457,1357,132,35,3311045,6.283749019339092,4.6115232938901745
399115,2906786,1,4,4,41,0,45,4,4,0,0,0,0,8,41,4,1,180,0.17958658975294317,0.17958658975294317
1785514,1912031,1,37,226,329,2674,366,2900,18,223,11,44,4,252,2959,237,5,1061400,11.806152057818837,0.7251946271411736
1544048,3163239,1,206,15,4200,0,4406,15,147,0,2,0,0,219,4200,147,2,66090,0.1783998651909092,0.1783998651909092
2604284,3214016,1,90,149,510,0,600,149,35,0,4,0,0,235,510,35,6,89400,0.9486169626946344,0.6270381473226818
3509903,3042560,1,1530,1,509445,0,510975,1,1285,0,0,0,0,1531,509445,1285,0,510975,0.0,0.0
376404,1136219,1,193,48,1790,0,1983,48,97,0,2,0,0,239,1790,97,1,95184,0.2125578348027479,0.12196736613240594
4411870,3368996,1,948,15,60517,0,61465,15,946,0,8,0,0,955,60517,946,8,921975,0.7404369265129371,0.7404369265129371
3509903,2626720,1,1530,5,509445,0,510975,5,1285,0,0,0,0,1535,509445,1285,1,2554875,0.07990377954630021,0.07990377954630021
2441425,3751222,1,803,306,18561,0,19364,306,797,0,166,0,0,943,18561,797,168,5925384,17.904628526091635,17.904628526091635
255306,714298,1,21,179,107,8,128,187,13,1,4,0,0,196,115,14,4,23936,0.8601117352507326,0.6801529550083665
2482338,1757742,1,712,115,24222,0,24934,115,694,0,92,0,0,735,24222,694,93,2867410,9.016413685804375,8.816833401646923
2068128,421664,1,76,9,2000,0,2076,9,70,0,1,0,0,84,2000,70,1,18684,0.12911551168787835,0.12911551168787835
1575009,4201505,1,429,8,37745,0,38174,8,360,0,0,0,0,437,37745,360,0,305392,0.0,0.0
1170369,179229,1,14,74,389,0,403,74,13,0,3,0,0,85,389,13,4,29822,0.35139239300413355,0.35139239300413355
4519069,1259401,1,387,226,20799,0,21186,226,372,0,135,0,0,478,20799,372,134,4788036,13.49506758558779,13.249172199449484
687144,1181395,1,679,239,859,0,1538,239,266,0,96,0,0,822,859,266,53,367582,12.922501090305328,6.9895714437848016
2212117,2664721,1,43,6,6252,0,6295,6,38,0,1,0,0,48,6252,38,1,37770,0.14219443025580086,0.14219443025580086
2872979,264421,1,341,20,28510,0,28851,20,329,0,14,0,0,347,28510,329,14,577020,1.2839690690899688,1.2839690690899688
4451491,2972260,1,817,58,8836,0,9653,58,799,0,26,0,0,849,8836,799,29,559874,2.8222964844071026,2.8222964844071026
3361377,3530403,1,4841,2,761793,0,766634,2,3977,0,0,0,0,4843,761793,3977,0,1533268,0.0,0.0
408965,1736130,1,903,62,38623,0,39526,62,841,0,35,0,0,930,38623,841,37,2450612,3.848055354362151,3.7574648856918094
3638272,1958401,1,2022,1,370904,0,372926,1,1255,0,0,0,0,2023,370904,1255,0,372926,0.0,0.0
4492248,1979019,1,237,23,17127,0,17364,23,216,0,3,0,0,257,17127,216,18,399372,2.238649458249357,2.238649458249357
3969921,1660858,1,104,52,193,0,297,52,79,0,10,0,0,146,193,79,9,15444,1.2454773919075004,1.1245548537549954
2522799,114921,1,253,129,3062,0,3315,129,158,0,28,0,0,354,3062,158,26,427635,4.121996879133113,3.142681143989465
1301815,2613404,1,752,17,48944,0,49696,17,687,0,6,0,0,763,48944,687,5,844832,0.5408583870806423,0.4535622802367096
1539837,3523221,1,1127,72,62979,0,64106,72,1112,0,61,0,0,1138,62979,1112,60,4615632,5.967534725707204,5.864665983905041
2069566,876466,1,29,99,266,0,295,99,25,0,3,0,0,125,266,25,2,29205,0.2731074134252552,0.1736446852161453
1196844,2707856,1,548,238,36289,0,36837,238,544,0,125,0,0,661,36289,544,127,8767206,12.653453806442963,12.653453806442963
445996,3567566,1,1175,55,12828,0,14003,55,896,0,14,0,0,1216,12828,896,15,770165,1.6774833150928963,1.5804705213295374
792037,992971,1,57,1,16445,0,16502,1,53,0,0,0,0,58,16445,53,0,16502,0.0,0.0
1242199,3365773,1,207,71,6182,0,6389,71,198,0,14,0,0,264,6182,198,14,453619,1.2805047640756364,1.2805047640756364
1499792,1074043,1,15,17,59,0,74,17,7,0,1,0,0,31,59,7,1,1258,0.1508140174759862,0.1508140174759862
1508894,2672837,1,73,120,2758,0,2831,120,55,0,43,0,0,150,2758,55,41,339720,5.972401742150027,4.67587977544215
1103332,3665163,1,732,39,59415,0,60147,39,700,0,29,0,0,742,59415,700,30,2345733,2.8625744744265282,2.8625744744265282
2261139,1013840,1,2014,55,42851,0,44865,55,1774,0,40,0,0,2029,42851,1774,41,2467575,4.042113691877794,3.933697918074751
2981537,1845137,1,1252,3,118718,0,119970,3,621,0,0,0,0,1255,118718,621,1,359910,0.21075117050092493,0.21075117050092493
4238001,703790,1,869,21,61161,0,62030,21,861,0,17,0,0,873,61161,861,17,1302630,1.5374347156750163,1.5374347156750163
929513,1366269,1,145,190,4279,0,4424,190,135,0,102,0,0,233,4279,135,107,840560,12.700914892621661,11.909149795787325
2827436,1745469,1,882,1,271525,0,272407,1,599,0,0,0,0,883,271525,599,0,272407,0.0,0.0
4169303,4074987,1,93,5,1967,0,2060,5,30,0,1,0,0,97,1967,30,0,10300,0.09575803315156572,0.0
3660943,3297789,1,12,24,555,0,567,24,10,0,0,0,0,36,555,10,0,13608,0.0,0.0
978341,1748537,1,604,32,10065,0,10669,32,536,0,17,0,0,619,10065,536,17,341408,1.5142348234294891,1.5142348234294891
2405789,1916466,1,1010,18,93387,0,94397,18,991,0,14,0,0,1014,93387,991,14,1699146,1.2516970905446556,1.2516970905446556
1162927,1259390,1,14,1,695,0,709,1,10,0,0,0,0,15,695,10,0,709,0.0,0.0
2031305,4700711,1,396,71,23435,0,23831,71,295,0,39,0,0,428,23435,295,33,1692001,3.976826756710277,3.162000186757166
2498087,3457394,1,1630,78,32582,0,34212,78,1546,0,59,0,0,1649,32582,1546,57,2668536,5.980667946359935,5.76237063941263
3509903,223428,1,1530,8,509445,0,510975,8,1285,0,7,0,0,1531,509445,1285,7,4087800,0.6245046970265641,0.6245046970265641
627727,2231608,1,56,5,2488,0,2544,5,47,0,1,0,0,60,2488,47,0,12720,0.07794757616848602,0.0
2948092,1281226,1,412,9,18486,0,18898,9,328,0,2,0,0,419,18486,328,1,170082,0.1665815374025405,0.07607990126022486
22713,2497043,1,144,30,3915,0,4059,30,137,0,5,0,0,169,3915,137,4,121770,0.4659000339137058,0.36836642494455546
4088169,2388775,1,142,21,1347,0,1489,21,128,0,9,0,0,154,1347,128,7,31269,0.9809819208538367,0.7886239933757364
286966,4509709,1,309,122,676,0,985,122,168,0,55,0,0,376,676,168,40,120170,7.171705387255429,5.045573867050591
4416945,221893,1,417,66,33228,0,33645,66,370,0,41,0,0,442,33228,370,38,2220570,3.8603997282972418,3.542767998608853
3881566,957075,1,781,3,14176,0,14957,3,754,0,1,0,0,783,14176,754,1,44871,0.12698833372187196,0.12698833372187196
3449530,346624,1,717,42,73648,0,74365,42,654,0,31,0,0,728,73648,654,32,3123330,2.9079544792594922,2.9079544792594922
3280389,1031097,1,1101,1,411419,0,412520,1,400,0,0,0,0,1102,411419,400,0,412520,0.0,0.0
4656285,1233813,1,1446,55,35428,0,36874,55,946,0,28,0,0,1473,35428,946,21,2028070,2.992518513867702,2.2268124555983255
3509903,3551867,1,1530,28,509445,0,510975,28,1285,0,25,0,0,1533,509445,1285,26,14307300,2.2999759630518417,2.2999759630518417
3137585,2366377,1,1196,18,77354,0,78550,18,1175,0,17,0,0,1197,77354,1175,17,1413900,1.53369670522715,1.53369670522715
791133,1603899,1,485,497,3126,5551,3611,6048,446,464,130,461,118,852,8216,792,125,21839328,69.81847439084505,13.05892476393792
3441731,1621200,1,57,30,818,0,875,30,50,0,3,0,0,84,818,50,3,26250,0.32369063212491034,0.32369063212491034
3910135,4290417,1,298,17,14348,0,14646,17,293,0,11,0,0,304,14348,293,11,248982,1.0414993337965883,1.0414993337965883
3216427,1037916,1,262,1,6471,0,6733,1,249,0,0,0,0,263,6471,249,0,6733,0.0,0.0
2985909,3763272,1,706,2,43348,0,44054,2,422,0,1,0,0,707,43348,422,0,88108,0.07380201915254651,0.0
